anio;nivel_agregacion;unidad_territorial;ITEnfoqueindustria;fob_millones_uss
2013;Provincia;Formosa;BAJA TECNOLOGIA;5.36504757
2013;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;13.02244123
2013;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;8.33652074
2013;Provincia;Formosa;Sin Clasificar;10.30390796
2013;Provincia;Jujuy;BAJA TECNOLOGIA;182.6876807
2013;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;6.12130988
2013;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;23.76357629
2013;Provincia;Jujuy;Sin Clasificar;198.7545765
2013;Provincia;La Pampa;BAJA TECNOLOGIA;57.43248727
2013;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.24979111
2013;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;4.38555592
2013;Provincia;La Pampa;Sin Clasificar;267.7267103
2013;Provincia;La Rioja;ALTA TECNOLOGIA;14.33006149
2013;Provincia;La Rioja;BAJA TECNOLOGIA;216.1968881
2013;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.03233426
2013;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;1.8522315
2013;Provincia;La Rioja;Sin Clasificar;72.67107946
2013;Provincia;Mendoza;ALTA TECNOLOGIA;2.49430106
2013;Provincia;Mendoza;BAJA TECNOLOGIA;1355.403022
2013;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;180.5246647
2013;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;125.4573443
2013;Provincia;Mendoza;Sin Clasificar;17.67808811
2013;Provincia;Misiones;ALTA TECNOLOGIA;0.01986963
2013;Provincia;Misiones;BAJA TECNOLOGIA;484.095873
2013;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;0.883222
2013;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.32400817
2013;Provincia;Misiones;Sin Clasificar;0.0363725
2013;Provincia;Neuquén;ALTA TECNOLOGIA;0.08244416
2013;Provincia;Neuquén;BAJA TECNOLOGIA;100.2456067
2013;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;23.00451575
2013;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;116.6407033
2013;Provincia;Neuquén;Sin Clasificar;14.43785285
2013;Provincia;Río Negro;ALTA TECNOLOGIA;3.16150883
2013;Provincia;Río Negro;BAJA TECNOLOGIA;559.3480905
2013;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;8.06248242
2013;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;49.02009747
2013;Provincia;Río Negro;Sin Clasificar;56.71700959
2013;Provincia;Salta;ALTA TECNOLOGIA;0.00648175
2013;Provincia;Salta;BAJA TECNOLOGIA;339.9454599
2013;Provincia;Salta;MEDIA ALTA TECNOLOGIA;76.48469459
2013;Provincia;Salta;MEDIA BAJA TECNOLOGIA;412.5052616
2013;Provincia;Salta;Sin Clasificar;93.52761136
2013;Provincia;San Juan;ALTA TECNOLOGIA;64.84275504
2013;Provincia;San Juan;BAJA TECNOLOGIA;1671.90144
2013;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;32.46254847
2013;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;61.31918415
2013;Provincia;San Juan;Sin Clasificar;29.80523798
2013;Provincia;San Luis;ALTA TECNOLOGIA;1.85083678
2013;Provincia;San Luis;BAJA TECNOLOGIA;268.6332439
2013;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;71.74170937
2013;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;83.22497167
2013;Provincia;San Luis;Sin Clasificar;360.3327775
2013;Provincia;Santa Cruz;BAJA TECNOLOGIA;1136.995804
2013;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;364.3981659
2013;Provincia;Santa Cruz;Sin Clasificar;147.3978605
2013;Provincia;Santa Fe;ALTA TECNOLOGIA;83.69697543
2013;Provincia;Santa Fe;BAJA TECNOLOGIA;11292.82284
2013;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;2457.712331
2013;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;464.9590951
2013;Provincia;Santa Fe;Sin Clasificar;2495.463165
2013;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.01071517
2013;Provincia;Santiago del Estero;BAJA TECNOLOGIA;79.78326359
2013;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.06584336
2013;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.69123666
2013;Provincia;Santiago del Estero;Sin Clasificar;521.768264
2013;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;25.1404601
2013;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;81.24900825
2013;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;3.64439735
2013;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;69.74755416
2013;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.06836723
2013;Provincia;Tucumán;ALTA TECNOLOGIA;0.173103
2013;Provincia;Tucumán;BAJA TECNOLOGIA;517.6052075
2013;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;313.2944177
2013;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;1.54641352
2013;Provincia;Tucumán;Sin Clasificar;88.21754795
2014;Provincia;Buenos Aires;ALTA TECNOLOGIA;846.1718353
2014;Provincia;Buenos Aires;BAJA TECNOLOGIA;6011.447551
2014;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;9470.849608
2014;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;2999.603459
2014;Provincia;Buenos Aires;Sin Clasificar;3941.519853
2014;Provincia;C.A.B.A.;ALTA TECNOLOGIA;140.7744361
2014;Provincia;C.A.B.A.;BAJA TECNOLOGIA;123.8894038
2014;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;33.97114529
2014;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;7.64730551
2014;Provincia;C.A.B.A.;Sin Clasificar;59.80716503
2014;Provincia;Catamarca;ALTA TECNOLOGIA;0.18313201
2014;Provincia;Catamarca;BAJA TECNOLOGIA;58.42886339
2014;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;50.1675258
2014;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.57816488
2014;Provincia;Catamarca;Sin Clasificar;950.6810424
2014;Provincia;Chaco;ALTA TECNOLOGIA;2.33393748
2014;Provincia;Chaco;BAJA TECNOLOGIA;83.07480216
2014;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;63.24964636
2014;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.0917838
2014;Provincia;Chaco;Sin Clasificar;256.5905406
2014;Provincia;Chubut;ALTA TECNOLOGIA;0.46343292
2014;Provincia;Chubut;BAJA TECNOLOGIA;644.4186734
2014;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;7.3385937
2014;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1863.223117
2014;Provincia;Chubut;Sin Clasificar;2.52197998
2014;Provincia;Corrientes;ALTA TECNOLOGIA;0.002175
2014;Provincia;Corrientes;BAJA TECNOLOGIA;112.8534909
2014;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;0.50817781
2014;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.08625842
2014;Provincia;Corrientes;Sin Clasificar;119.9855087
2014;Provincia;Córdoba;ALTA TECNOLOGIA;82.73130021
2014;Provincia;Córdoba;BAJA TECNOLOGIA;4642.19577
2014;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;2112.669293
2014;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;101.955575
2014;Provincia;Córdoba;Sin Clasificar;2657.344032
2014;Provincia;Entre Ríos;ALTA TECNOLOGIA;19.9585606
2014;Provincia;Entre Ríos;BAJA TECNOLOGIA;815.9411523
2014;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;65.86443539
2014;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;9.22853836
2014;Provincia;Entre Ríos;Sin Clasificar;636.2843485
2014;Provincia;Formosa;BAJA TECNOLOGIA;6.92175882
2014;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;10.4404473
2014;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;7.77707182
2014;Provincia;Formosa;Sin Clasificar;9.699116
2014;Provincia;Jujuy;BAJA TECNOLOGIA;162.7488847
2014;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;6.40258061
2014;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;24.19701028
2014;Provincia;Jujuy;Sin Clasificar;168.432167
2014;Provincia;La Pampa;BAJA TECNOLOGIA;59.11048999
2014;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;1.10248398
2014;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;3.86337107
2014;Provincia;La Pampa;Sin Clasificar;219.9371178
2014;Provincia;La Rioja;ALTA TECNOLOGIA;11.29152724
2014;Provincia;La Rioja;BAJA TECNOLOGIA;195.9759801
2014;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.02768851
2014;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;1.65867973
2014;Provincia;La Rioja;Sin Clasificar;63.1504608
2014;Provincia;Mendoza;ALTA TECNOLOGIA;1.65845663
2014;Provincia;Mendoza;BAJA TECNOLOGIA;1126.368901
2014;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;120.9034867
2014;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;116.1850675
2014;Provincia;Mendoza;Sin Clasificar;13.51936899
2014;Provincia;Misiones;BAJA TECNOLOGIA;475.2261539
2014;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;0.52866439
2014;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.30631348
2014;Provincia;Misiones;Sin Clasificar;0.12441538
2014;Provincia;Neuquén;ALTA TECNOLOGIA;0.00510778
2014;Provincia;Neuquén;BAJA TECNOLOGIA;80.48226094
2014;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;38.48320949
2014;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;79.63787917
2014;Provincia;Neuquén;Sin Clasificar;12.82718566
2014;Provincia;Río Negro;ALTA TECNOLOGIA;2.15921124
2014;Provincia;Río Negro;BAJA TECNOLOGIA;492.462664
2014;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;5.59200221
2014;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;35.99897812
2014;Provincia;Río Negro;Sin Clasificar;38.31684842
2014;Provincia;Salta;ALTA TECNOLOGIA;0.01068904
2014;Provincia;Salta;BAJA TECNOLOGIA;420.0145573
2014;Provincia;Salta;MEDIA ALTA TECNOLOGIA;69.28989649
2014;Provincia;Salta;MEDIA BAJA TECNOLOGIA;369.8945001
2014;Provincia;Salta;Sin Clasificar;229.440863
2014;Provincia;San Juan;ALTA TECNOLOGIA;60.49247441
2014;Provincia;San Juan;BAJA TECNOLOGIA;1562.713417
2014;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;26.33391493
2014;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;64.30333071
2014;Provincia;San Juan;Sin Clasificar;25.65935553
2014;Provincia;San Luis;ALTA TECNOLOGIA;1.36738448
2014;Provincia;San Luis;BAJA TECNOLOGIA;249.346866
2014;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;57.24125263
2014;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;68.92468925
2014;Provincia;San Luis;Sin Clasificar;166.9808357
2014;Provincia;Santa Cruz;BAJA TECNOLOGIA;1144.215766
2014;Provincia;Santa Cruz;MEDIA ALTA TECNOLOGIA;0.00767595
2014;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;336.0306483
2014;Provincia;Santa Cruz;Sin Clasificar;113.4689598
2014;Provincia;Santa Fe;ALTA TECNOLOGIA;90.70311896
2014;Provincia;Santa Fe;BAJA TECNOLOGIA;11769.52412
2014;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;2293.072515
2014;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;317.5355238
2014;Provincia;Santa Fe;Sin Clasificar;1610.941069
2014;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.0216296
2014;Provincia;Santiago del Estero;BAJA TECNOLOGIA;135.2697622
2014;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.04300021
2014;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.2883083
2014;Provincia;Santiago del Estero;Sin Clasificar;709.7147597
2014;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;49.40467913
2014;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;89.86476817
2014;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;2.45026332
2014;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;32.28152611
2014;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.00890751
2014;Provincia;Tucumán;ALTA TECNOLOGIA;0.13156
2014;Provincia;Tucumán;BAJA TECNOLOGIA;376.1808753
2014;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;225.2681585
2014;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;6.8237359
2014;Provincia;Tucumán;Sin Clasificar;84.20702635
2015;Provincia;Buenos Aires;ALTA TECNOLOGIA;959.6363653
2015;Provincia;Buenos Aires;BAJA TECNOLOGIA;5401.11847
2015;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;7107.690552
2015;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;1686.352236
2015;Provincia;Buenos Aires;Sin Clasificar;3807.541385
2015;Provincia;C.A.B.A.;ALTA TECNOLOGIA;140.294684
2015;Provincia;C.A.B.A.;BAJA TECNOLOGIA;76.65593668
2015;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;34.77180864
2015;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;4.30284341
2015;Provincia;C.A.B.A.;Sin Clasificar;46.91751037
2015;Provincia;Catamarca;ALTA TECNOLOGIA;0.52907155
2015;Provincia;Catamarca;BAJA TECNOLOGIA;45.6285109
2015;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;58.33151541
2015;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.28765404
2015;Provincia;Catamarca;Sin Clasificar;480.5816513
2015;Provincia;Chaco;ALTA TECNOLOGIA;2.19288544
2015;Provincia;Chaco;BAJA TECNOLOGIA;44.4875003
2015;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;52.10866358
2015;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.17063118
2015;Provincia;Chaco;Sin Clasificar;167.8494339
2015;Provincia;Chubut;ALTA TECNOLOGIA;0.47105936
2015;Provincia;Chubut;BAJA TECNOLOGIA;611.7936372
2015;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;7.63248635
2015;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1034.062709
2015;Provincia;Chubut;Sin Clasificar;2.14328625
2015;Provincia;Corrientes;BAJA TECNOLOGIA;97.37768352
2015;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;1.19797273
2015;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;0.68831431
2015;Provincia;Corrientes;Sin Clasificar;75.67111042
2015;Provincia;Córdoba;ALTA TECNOLOGIA;59.60617436
2015;Provincia;Córdoba;BAJA TECNOLOGIA;3841.34017
2015;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1605.123631
2015;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;69.26986032
2015;Provincia;Córdoba;Sin Clasificar;2962.939642
2015;Provincia;Entre Ríos;ALTA TECNOLOGIA;23.30892971
2015;Provincia;Entre Ríos;BAJA TECNOLOGIA;581.1393017
2015;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;60.89742845
2015;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;11.03951742
2015;Provincia;Entre Ríos;Sin Clasificar;600.5685533
2015;Provincia;Formosa;BAJA TECNOLOGIA;6.26618689
2015;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;9.81242405
2015;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;3.22046279
2015;Provincia;Formosa;Sin Clasificar;15.23458651
2015;Provincia;Jujuy;BAJA TECNOLOGIA;114.3827556
2015;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;12.13888961
2015;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;19.98569595
2015;Provincia;Jujuy;Sin Clasificar;161.0957649
2015;Provincia;La Pampa;BAJA TECNOLOGIA;46.19038001
2015;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.31493528
2015;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;4.58004403
2015;Provincia;La Pampa;Sin Clasificar;276.1197529
2015;Provincia;La Rioja;ALTA TECNOLOGIA;11.52502533
2015;Provincia;La Rioja;BAJA TECNOLOGIA;179.8409549
2015;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.09292581
2015;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.59369351
2015;Provincia;La Rioja;Sin Clasificar;39.32443556
2015;Provincia;Mendoza;ALTA TECNOLOGIA;0.79828354
2015;Provincia;Mendoza;BAJA TECNOLOGIA;1137.807821
2015;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;99.51820352
2015;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;85.82750631
2015;Provincia;Mendoza;Sin Clasificar;10.20258582
2015;Provincia;Misiones;BAJA TECNOLOGIA;398.7564328
2015;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;1.38449598
2015;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.33764941
2015;Provincia;Misiones;Sin Clasificar;8.69466559
2015;Provincia;Neuquén;ALTA TECNOLOGIA;0.03534117
2015;Provincia;Neuquén;BAJA TECNOLOGIA;62.75751272
2015;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;47.95157362
2015;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;19.82791218
2015;Provincia;Neuquén;Sin Clasificar;5.37284632
2015;Provincia;Río Negro;ALTA TECNOLOGIA;13.07391368
2015;Provincia;Río Negro;BAJA TECNOLOGIA;382.5394556
2015;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;5.29740587
2015;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;16.34633429
2015;Provincia;Río Negro;Sin Clasificar;21.58859723
2015;Provincia;Salta;ALTA TECNOLOGIA;0.00793741
2015;Provincia;Salta;BAJA TECNOLOGIA;464.7958974
2015;Provincia;Salta;MEDIA ALTA TECNOLOGIA;80.60839045
2015;Provincia;Salta;MEDIA BAJA TECNOLOGIA;46.54221689
2015;Provincia;Salta;Sin Clasificar;267.8622953
2015;Provincia;San Juan;ALTA TECNOLOGIA;68.23306868
2015;Provincia;San Juan;BAJA TECNOLOGIA;1223.632707
2015;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;19.83581306
2015;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;52.65436368
2015;Provincia;San Juan;Sin Clasificar;26.71727183
2015;Provincia;San Luis;ALTA TECNOLOGIA;0.55499023
2015;Provincia;San Luis;BAJA TECNOLOGIA;227.1288631
2015;Provincia;San Luis;MEDIA ALTA TECNOLOGIA;38.49135519
2015;Provincia;San Luis;MEDIA BAJA TECNOLOGIA;51.33533898
2015;Provincia;San Luis;Sin Clasificar;234.4280444
2015;Provincia;Santa Cruz;BAJA TECNOLOGIA;1824.232729
2015;Provincia;Santa Cruz;MEDIA BAJA TECNOLOGIA;138.615196
2015;Provincia;Santa Cruz;Sin Clasificar;88.86876521
2015;Provincia;Santa Fe;ALTA TECNOLOGIA;75.72549776
2015;Provincia;Santa Fe;BAJA TECNOLOGIA;9983.560964
2015;Provincia;Santa Fe;MEDIA ALTA TECNOLOGIA;1161.199555
2015;Provincia;Santa Fe;MEDIA BAJA TECNOLOGIA;199.5135848
2015;Provincia;Santa Fe;Sin Clasificar;1787.01613
2015;Provincia;Santiago del Estero;ALTA TECNOLOGIA;0.0335769
2015;Provincia;Santiago del Estero;BAJA TECNOLOGIA;188.6768265
2015;Provincia;Santiago del Estero;MEDIA ALTA TECNOLOGIA;0.07401018
2015;Provincia;Santiago del Estero;MEDIA BAJA TECNOLOGIA;0.39148784
2015;Provincia;Santiago del Estero;Sin Clasificar;386.8684648
2015;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";ALTA TECNOLOGIA;18.22558565
2015;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";BAJA TECNOLOGIA;117.4364881
2015;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA ALTA TECNOLOGIA;1.31146999
2015;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";MEDIA BAJA TECNOLOGIA;62.48866364
2015;Provincia;"Tierra del Fuego, Antártida e Islas del Atlántico Sur";Sin Clasificar;0.04264446
2015;Provincia;Tucumán;ALTA TECNOLOGIA;0.083831
2015;Provincia;Tucumán;BAJA TECNOLOGIA;509.9456377
2015;Provincia;Tucumán;MEDIA ALTA TECNOLOGIA;299.4140367
2015;Provincia;Tucumán;MEDIA BAJA TECNOLOGIA;6.45198699
2015;Provincia;Tucumán;Sin Clasificar;12.26472194
2016;Provincia;Buenos Aires;ALTA TECNOLOGIA;835.7802534
2016;Provincia;Buenos Aires;BAJA TECNOLOGIA;5503.060545
2016;Provincia;Buenos Aires;MEDIA ALTA TECNOLOGIA;6258.901487
2016;Provincia;Buenos Aires;MEDIA BAJA TECNOLOGIA;1524.626318
2016;Provincia;Buenos Aires;Sin Clasificar;4411.812775
2016;Provincia;C.A.B.A.;ALTA TECNOLOGIA;170.3427632
2016;Provincia;C.A.B.A.;BAJA TECNOLOGIA;59.4034753
2016;Provincia;C.A.B.A.;MEDIA ALTA TECNOLOGIA;36.08583262
2016;Provincia;C.A.B.A.;MEDIA BAJA TECNOLOGIA;3.04771027
2016;Provincia;C.A.B.A.;Sin Clasificar;46.19117295
2016;Provincia;Catamarca;ALTA TECNOLOGIA;0.34686076
2016;Provincia;Catamarca;BAJA TECNOLOGIA;72.89695391
2016;Provincia;Catamarca;MEDIA ALTA TECNOLOGIA;65.82221061
2016;Provincia;Catamarca;MEDIA BAJA TECNOLOGIA;0.25256801
2016;Provincia;Catamarca;Sin Clasificar;671.4656375
2016;Provincia;Chaco;ALTA TECNOLOGIA;2.129362
2016;Provincia;Chaco;BAJA TECNOLOGIA;49.60782771
2016;Provincia;Chaco;MEDIA ALTA TECNOLOGIA;62.46760244
2016;Provincia;Chaco;MEDIA BAJA TECNOLOGIA;0.54637029
2016;Provincia;Chaco;Sin Clasificar;252.7954518
2016;Provincia;Chubut;ALTA TECNOLOGIA;0.35583344
2016;Provincia;Chubut;BAJA TECNOLOGIA;742.7211193
2016;Provincia;Chubut;MEDIA ALTA TECNOLOGIA;2.53191588
2016;Provincia;Chubut;MEDIA BAJA TECNOLOGIA;1185.177278
2016;Provincia;Chubut;Sin Clasificar;1.79285179
2016;Provincia;Corrientes;BAJA TECNOLOGIA;115.207532
2016;Provincia;Corrientes;MEDIA ALTA TECNOLOGIA;3.05575069
2016;Provincia;Corrientes;MEDIA BAJA TECNOLOGIA;2.49397403
2016;Provincia;Corrientes;Sin Clasificar;105.9004208
2016;Provincia;Córdoba;ALTA TECNOLOGIA;58.04034365
2016;Provincia;Córdoba;BAJA TECNOLOGIA;4156.226527
2016;Provincia;Córdoba;MEDIA ALTA TECNOLOGIA;1148.918209
2016;Provincia;Córdoba;MEDIA BAJA TECNOLOGIA;64.67028674
2016;Provincia;Córdoba;Sin Clasificar;2991.552781
2016;Provincia;Entre Ríos;ALTA TECNOLOGIA;20.17932894
2016;Provincia;Entre Ríos;BAJA TECNOLOGIA;510.7260339
2016;Provincia;Entre Ríos;MEDIA ALTA TECNOLOGIA;59.61779264
2016;Provincia;Entre Ríos;MEDIA BAJA TECNOLOGIA;7.92963655
2016;Provincia;Entre Ríos;Sin Clasificar;524.8747058
2016;Provincia;Formosa;BAJA TECNOLOGIA;6.22800623
2016;Provincia;Formosa;MEDIA ALTA TECNOLOGIA;6.22396564
2016;Provincia;Formosa;MEDIA BAJA TECNOLOGIA;3.59300947
2016;Provincia;Formosa;Sin Clasificar;22.13763305
2016;Provincia;Jujuy;BAJA TECNOLOGIA;180.9024951
2016;Provincia;Jujuy;MEDIA ALTA TECNOLOGIA;101.0721019
2016;Provincia;Jujuy;MEDIA BAJA TECNOLOGIA;21.06124456
2016;Provincia;Jujuy;Sin Clasificar;230.6549548
2016;Provincia;La Pampa;BAJA TECNOLOGIA;75.08772522
2016;Provincia;La Pampa;MEDIA ALTA TECNOLOGIA;0.25509853
2016;Provincia;La Pampa;MEDIA BAJA TECNOLOGIA;3.43943206
2016;Provincia;La Pampa;Sin Clasificar;486.6541823
2016;Provincia;La Rioja;ALTA TECNOLOGIA;8.9631638
2016;Provincia;La Rioja;BAJA TECNOLOGIA;153.0565093
2016;Provincia;La Rioja;MEDIA ALTA TECNOLOGIA;0.06206427
2016;Provincia;La Rioja;MEDIA BAJA TECNOLOGIA;0.46998896
2016;Provincia;La Rioja;Sin Clasificar;46.02188577
2016;Provincia;Mendoza;ALTA TECNOLOGIA;0.4887033
2016;Provincia;Mendoza;BAJA TECNOLOGIA;1150.49801
2016;Provincia;Mendoza;MEDIA ALTA TECNOLOGIA;97.50214424
2016;Provincia;Mendoza;MEDIA BAJA TECNOLOGIA;67.90090168
2016;Provincia;Mendoza;Sin Clasificar;8.00600503
2016;Provincia;Misiones;BAJA TECNOLOGIA;347.2459525
2016;Provincia;Misiones;MEDIA ALTA TECNOLOGIA;1.12000011
2016;Provincia;Misiones;MEDIA BAJA TECNOLOGIA;0.18728144
2016;Provincia;Misiones;Sin Clasificar;7.57763
2016;Provincia;Neuquén;ALTA TECNOLOGIA;0.00006801
2016;Provincia;Neuquén;BAJA TECNOLOGIA;52.33204347
2016;Provincia;Neuquén;MEDIA ALTA TECNOLOGIA;4.57316609
2016;Provincia;Neuquén;MEDIA BAJA TECNOLOGIA;10.82255533
2016;Provincia;Neuquén;Sin Clasificar;4.88153246
2016;Provincia;Río Negro;ALTA TECNOLOGIA;0.58897485
2016;Provincia;Río Negro;BAJA TECNOLOGIA;362.6273335
2016;Provincia;Río Negro;MEDIA ALTA TECNOLOGIA;2.53428862
2016;Provincia;Río Negro;MEDIA BAJA TECNOLOGIA;13.01045536
2016;Provincia;Río Negro;Sin Clasificar;17.1164735
2016;Provincia;Salta;ALTA TECNOLOGIA;0.02311921
2016;Provincia;Salta;BAJA TECNOLOGIA;678.2424855
2016;Provincia;Salta;MEDIA ALTA TECNOLOGIA;80.79294524
2016;Provincia;Salta;MEDIA BAJA TECNOLOGIA;18.10913073
2016;Provincia;Salta;Sin Clasificar;298.2446408
2016;Provincia;San Juan;ALTA TECNOLOGIA;42.07748393
2016;Provincia;San Juan;BAJA TECNOLOGIA;1132.603141
2016;Provincia;San Juan;MEDIA ALTA TECNOLOGIA;15.12159812
2016;Provincia;San Juan;MEDIA BAJA TECNOLOGIA;52.86981667
