anio;nivel_agregacion;unidad_territorial;tipo_personal_sicytar;es_conicet;sexo_descripcion;gran_area_experticia;cant_personas
2019;Provincia;Santa Fe;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;132
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;110
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;455
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;182
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;563
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;HUMANIDADES;230
2019;Provincia;Santa Fe;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;261
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;142
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;230
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;274
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;487
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;HUMANIDADES;176
2019;Provincia;Santa Fe;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;96
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;136
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;95
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;151
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;230
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;HUMANIDADES;124
2019;Provincia;Santa Fe;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;136
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;38
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;37
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;215
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;44
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;HUMANIDADES;40
2019;Provincia;Santa Fe;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;117
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;32
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;34
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;214
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;24
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;HUMANIDADES;21
2019;Provincia;Santa Fe;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;144
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;60
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;134
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;219
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;237
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;90
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;108
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;52
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;87
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;145
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;113
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;46
2019;Provincia;Santa Fe;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;118
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;3
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;8
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;7
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;2
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;3
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;3
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;4
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;2
2019;Provincia;Santiago del Estero;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;1
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;25
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;14
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;7
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;3
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;9
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;5
2019;Provincia;Santiago del Estero;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;3
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;14
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;39
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;29
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;69
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;HUMANIDADES;16
2019;Provincia;Santiago del Estero;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;14
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;8
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;16
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;38
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;41
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;HUMANIDADES;10
2019;Provincia;Santiago del Estero;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;38
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;28
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;13
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;58
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;43
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;HUMANIDADES;7
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;26
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;27
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;28
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;20
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;HUMANIDADES;5
2019;Provincia;Santiago del Estero;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;18
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;12
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;3
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;1
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;3
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;12
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;3
2019;Provincia;Santiago del Estero;INVESTIGADOR;1;MASCULINO;HUMANIDADES;2
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;9
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;18
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;27
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;40
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;15
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;8
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;9
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;9
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;22
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;9
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;8
2019;Provincia;Santiago del Estero;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;7
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;3
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;19
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;5
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;6
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;12
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;23
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;FEMENINO;HUMANIDADES;12
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;20
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;28
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;HUMANIDADES;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;9
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;9
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;24
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;FEMENINO;HUMANIDADES;9
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;12
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;19
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;0;MASCULINO;HUMANIDADES;5
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;21
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;FEMENINO;HUMANIDADES;6
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;21
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;1
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;INVESTIGADOR;1;MASCULINO;HUMANIDADES;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;4
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;36
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;46
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;13
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;2
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;18
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;28
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;5
2019;Provincia;Tierra del Fuego, Antártida e Islas del Atlántico Sur;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;5
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;8
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;6
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;13
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;6
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;HUMANIDADES;12
2019;Provincia;Tucumán;BECARIO DE I+D;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;6
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;CIENCIAS AGRÍCOLAS;1
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;4
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;15
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;CIENCIAS SOCIALES;4
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;HUMANIDADES;3
2019;Provincia;Tucumán;BECARIO DE I+D;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;14
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;CIENCIAS AGRÍCOLAS;30
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;16
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;119
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;CIENCIAS SOCIALES;11
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;HUMANIDADES;24
2019;Provincia;Tucumán;BECARIO DE I+D;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;39
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;CIENCIAS AGRÍCOLAS;4
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;11
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;60
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;CIENCIAS SOCIALES;4
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;HUMANIDADES;15
2019;Provincia;Tucumán;BECARIO DE I+D;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;23
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;CIENCIAS AGRÍCOLAS;33
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;178
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;165
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;CIENCIAS SOCIALES;323
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;HUMANIDADES;128
2019;Provincia;Tucumán;DOCENTE;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;55
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;CIENCIAS AGRÍCOLAS;34
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;83
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;89
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;CIENCIAS SOCIALES;179
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;HUMANIDADES;79
2019;Provincia;Tucumán;DOCENTE;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;110
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;CIENCIAS AGRÍCOLAS;61
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;111
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;243
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;CIENCIAS SOCIALES;174
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;HUMANIDADES;139
2019;Provincia;Tucumán;INVESTIGADOR;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;60
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;CIENCIAS AGRÍCOLAS;52
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;36
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;88
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;CIENCIAS SOCIALES;89
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;HUMANIDADES;55
2019;Provincia;Tucumán;INVESTIGADOR;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;78
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;CIENCIAS AGRÍCOLAS;13
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;15
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;CIENCIAS NATURALES Y EXACTAS;112
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;CIENCIAS SOCIALES;7
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;HUMANIDADES;32
2019;Provincia;Tucumán;INVESTIGADOR;1;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;29
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;CIENCIAS AGRÍCOLAS;16
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;6
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;CIENCIAS NATURALES Y EXACTAS;70
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;CIENCIAS SOCIALES;9
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;HUMANIDADES;15
2019;Provincia;Tucumán;INVESTIGADOR;1;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;16
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS AGRÍCOLAS;21
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;50
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;127
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;CIENCIAS SOCIALES;82
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;HUMANIDADES;59
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;FEMENINO;INGENIERÍAS Y TECNOLOGÍAS;43
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS AGRÍCOLAS;17
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS MÉDICAS Y DE LA SALUD;27
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS NATURALES Y EXACTAS;74
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;CIENCIAS SOCIALES;38
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;HUMANIDADES;35
2019;Provincia;Tucumán;OTRO PERSONAL DE LA INSTITUCION;0;MASCULINO;INGENIERÍAS Y TECNOLOGÍAS;42
2020;Provincia;Buenos Aires;BECARIO DE I+D;0;FEMENINO;CIENCIAS AGRÍCOLAS;57
2020;Provincia;Buenos Aires;BECARIO DE I+D;0;FEMENINO;CIENCIAS MÉDICAS Y DE LA SALUD;37
2020;Provincia;Buenos Aires;BECARIO DE I+D;0;FEMENINO;CIENCIAS NATURALES Y EXACTAS;189
2020;Provincia;Buenos Aires;BECARIO DE I+D;0;FEMENINO;CIENCIAS SOCIALES;200
